Out-degree strong,Betweeness strong
26,9.006778858806903e-05
18,0.0017438036653421058
1,0.0
1,0.0
39,0.008242295390254315
1,6.752211059334436e-07
8,4.4100744273561965e-05
2,3.171689676775037e-05
5,0.0
28,0.00468905460907776
8,0.0
13,1.6723450265595885e-05
9,0.0007577097387838077
