In-degree strong,Betweeness strong
1,1.0512846815714764e-05
1,0.0006828448812630297
1,0.0
1,0.0
3,5.023166350674515e-05
1,0.0
7,0.007685276313241581
2,3.5235548230408774e-05
2,5.356848355390817e-07
1,0.0
1,8.05357332297268e-07
1,3.8290293058125314e-05
